timestamp,priceChangePercent,volumeRatio
2005-12-27,0.612817,0.862352
2005-12-28,0.926722,0.623816
2005-12-29,-2.230025,0.806528
2005-12-30,-1.904783,0.617741
2006-01-03,4.540395,1.331607
2006-01-04,2.799640,1.409096
2006-01-05,2.265008,1.755191
2006-01-06,1.642668,1.633421
2006-01-09,2.791384,1.418295
2006-01-10,0.023983,0.841008
2006-01-11,3.619688,1.536148
2006-01-12,-1.424791,1.165976
2006-01-13,-0.886063,0.985318
2006-01-17,-0.070539,0.758136
2006-01-18,0.517786,1.059567
2006-01-19,5.550326,2.265335
2006-01-20,-2.795585,1.061327
2006-01-23,0.570781,0.756299
2006-01-24,0.499209,0.873789
2006-01-25,-0.880740,0.892196
2006-01-26,3.417658,0.980245
2006-01-27,1.894781,0.833564
2006-01-30,-1.124502,0.674807
2006-01-31,-1.683629,0.821098
2006-02-01,0.066695,0.947239
2006-02-02,-3.045208,0.997620
2006-02-03,0.916942,1.065960
2006-02-06,2.817081,0.780045
2006-02-07,-3.557281,0.881770
2006-02-08,2.886570,0.883491
2006-02-09,-1.692193,0.976589
2006-02-10,-0.566411,0.947224
2006-02-13,0.341688,0.646728
2006-02-14,0.181682,0.801630
2006-02-15,1.926040,1.153313
2006-02-16,4.935570,3.041276
2006-02-17,0.571977,5.249993
2006-02-21,-2.127472,1.258129
2006-02-22,-0.172282,1.674634
2006-02-23,-1.530919,0.654185
2006-02-24,-0.021815,0.708234
2006-02-27,4.051802,1.136663
2006-02-28,-0.799957,0.938221
2006-03-01,3.798128,1.148741
2006-03-02,0.142990,0.867518
2006-03-03,0.347099,0.940505
2006-03-06,-0.203591,0.827120
2006-03-07,-1.712148,0.945965
2006-03-08,-0.497756,1.027309
2006-03-09,0.521239,0.805206
2006-03-10,-1.741658,0.774180
2006-03-13,1.202756,0.548913
2006-03-14,2.773072,0.928962
2006-03-15,1.602666,0.736635
2006-03-16,-3.394387,0.810211
2006-03-17,0.806108,0.877030
2006-03-20,-0.758806,0.437841
2006-03-21,4.938081,2.175905
2006-03-22,-2.874640,1.945985
2006-03-23,1.865028,1.091840
2006-03-24,3.383204,1.109303
2006-03-27,2.694744,1.027956
2006-03-28,1.537150,1.256293
2006-03-29,5.371987,1.531400
2006-03-30,0.683257,1.614181
2006-03-31,-0.365416,1.220470
2006-04-03,1.117633,1.390902
2006-04-04,4.680417,1.670755
2006-04-05,0.808543,1.487290
2006-04-06,0.196462,1.024504
2006-04-07,-0.261504,0.871798
2006-04-10,-1.735936,0.801687
2006-04-11,-2.433409,0.872981
2006-04-12,4.031522,0.740537
2006-04-13,-2.791527,0.908949
2006-04-17,0.270374,0.540761
2006-04-18,-2.358547,1.435181
2006-04-19,0.621128,0.604761
2006-04-20,-0.137240,0.674194
2006-04-21,-3.605769,0.975351
2006-04-24,3.063891,0.851513
2006-04-25,-0.069240,0.906138
2006-04-26,-0.691704,0.414331
2006-04-27,1.602266,0.597757
2006-04-28,0.171301,0.380511
2006-05-01,5.749499,1.272217
2006-05-02,-0.129500,0.757245
2006-05-03,0.648217,0.546997
2006-05-04,-0.644042,0.786194
2006-05-05,1.360990,0.545425
2006-05-08,-0.447480,0.842909
2006-05-09,-3.050719,0.954326
2006-05-10,-2.219334,1.287853
2006-05-11,-3.556882,2.044586
2006-05-12,-7.516800,2.539143
2006-05-15,1.443406,0.839613
2006-05-16,-2.620840,0.748658
2006-05-17,-4.036892,1.332569
2006-05-18,-4.527176,1.060837
2006-05-19,2.098148,1.426204
2006-05-22,-1.356365,1.109783
2006-05-23,-1.083253,0.800363
2006-05-24,1.305664,0.883797
2006-05-25,-0.540400,0.634071
2006-05-26,0.208947,0.442271
2006-05-30,-4.171961,0.673150
2006-05-31,0.043620,0.929206
2006-06-01,5.221933,0.830243
2006-06-02,-1.447412,1.028721
2006-06-05,-4.196468,0.876359
2006-06-06,-2.671983,1.220620
2006-06-07,-1.799986,0.817970
2006-06-08,-1.833346,1.056678
2006-06-09,-0.326841,0.628502
2006-06-12,-5.526729,0.710599
2006-06-13,-1.537040,0.892579
2006-06-14,2.920532,0.806739
2006-06-15,8.757179,1.407889
2006-06-16,-2.564079,0.846759
2006-06-19,-3.000797,0.662876
2006-06-20,-1.570725,0.959978
2006-06-21,1.112112,0.804764
2006-06-22,-2.917367,0.979199
2006-06-23,0.049405,0.619269
2006-06-26,-0.935590,0.524781
2006-06-27,-3.180702,1.134825
2006-06-28,5.544084,1.531365
2006-06-29,4.523342,1.236915
2006-06-30,-0.930831,0.830980
2006-07-03,1.456139,0.315788
2006-07-05,-4.490822,0.862673
2006-07-06,-3.102073,0.914444
2006-07-07,-3.101742,1.061381
2006-07-10,-4.336630,0.899012
2006-07-11,3.346119,1.198127
2006-07-12,-4.804388,0.907306
2006-07-13,-2.578038,1.071394
2006-07-14,-0.506754,1.127243
2006-07-17,0.792199,1.017199
2006-07-18,5.446515,1.981360
2006-07-19,4.366444,2.015036
2006-07-20,-1.989811,0.919571
2006-07-21,-7.496123,1.146232
2006-07-24,10.073076,1.761577
2006-07-25,3.527625,0.972196
2006-07-26,0.000000,0.818517
2006-07-27,1.431993,1.158231
2006-07-28,10.370021,1.375962
2006-07-31,-2.337827,0.993072
2006-08-01,-4.019743,0.992943
2006-08-02,7.670357,1.207842
2006-08-03,6.293767,1.388467
2006-08-04,-1.356956,1.235253
2006-08-07,-1.166968,0.644947
2006-08-08,2.657120,0.917467
2006-08-09,-0.041172,0.864281
2006-08-10,-0.698665,1.570425
2006-08-11,-3.145754,2.260407
2006-08-14,-0.512801,1.063839
2006-08-15,9.621878,1.162337
2006-08-16,7.170813,1.332680
2006-08-17,-1.572061,1.056065
2006-08-18,1.634425,0.846736
2006-08-21,-3.691483,0.634774
2006-08-22,-0.151853,0.620422
2006-08-23,-0.075927,0.639650
2006-08-24,1.026969,0.343895
2006-08-25,-0.301335,0.323489
2006-08-28,3.436655,1.080119
2006-08-29,4.527256,1.016224
2006-08-30,2.060672,0.943093
2006-08-31,-0.376365,0.711166
2006-09-01,-4.191132,0.865389
2006-09-05,2.187236,0.796927
2006-09-06,-5.017492,0.710175
2006-09-07,1.994836,1.078623
2006-09-08,0.325988,0.643096
2006-09-11,1.552195,0.899124
2006-09-12,2.630795,0.810278
2006-09-13,0.796608,0.794355
2006-09-14,-0.377951,0.741516
2006-09-15,1.966209,1.185112
2006-09-18,3.788765,1.470044
2006-09-19,-2.607483,1.295736
2006-09-20,3.647973,0.919265
2006-09-21,-0.807322,0.964863
2006-09-22,-2.962298,1.163710
2006-09-25,3.589556,1.178016
2006-09-26,-2.105097,0.855412
2006-09-27,-0.297677,0.978349
2006-09-28,-1.891170,1.109523
2006-09-29,0.067768,0.642716
2006-10-02,-2.534642,1.126250
2006-10-03,-1.872393,1.573259
2006-10-04,9.823259,2.454972
2006-10-05,-2.831485,1.030277
2006-10-06,2.417302,0.928677
2006-10-09,6.433942,1.442120
2006-10-10,-2.278258,0.941893
2006-10-11,0.559548,0.719863
2006-10-12,0.401689,0.619191
2006-10-13,3.971737,0.873134
2006-10-16,-0.177752,0.719394
2006-10-17,-3.826714,0.809950
2006-10-18,-2.652596,1.283602
2006-10-19,1.901122,0.720534
2006-10-20,-1.150587,0.550325
2006-10-23,-0.660569,0.438905
2006-10-24,2.913368,0.839857
2006-10-25,0.923058,0.629683
2006-10-26,3.170651,0.602090
2006-10-27,-4.314355,0.952928
2006-10-30,1.204499,0.793173
2006-10-31,6.408254,1.670710
2006-11-01,-7.714444,1.958674
2006-11-02,-0.683566,1.471371
2006-11-03,2.002398,0.918805
2006-11-06,3.036780,1.244648
2006-11-07,1.518295,0.946395
2006-11-08,1.466428,1.115836
2006-11-09,1.994212,2.049340
2006-11-10,-2.408692,2.094132
2006-11-13,4.529590,1.280391
2006-11-14,1.000048,0.918490
2006-11-15,-1.650144,0.713498
2006-11-16,1.286400,0.679455
2006-11-17,0.276013,0.538049
2006-11-20,0.936139,0.905463
2006-11-21,-1.554845,0.562568
2006-11-22,1.717874,0.352282
2006-11-24,0.735538,0.213975
2006-11-27,-4.515912,0.882228
2006-11-28,1.869158,0.723973
2006-11-29,1.473403,0.872640
2006-11-30,1.342506,0.906835
2006-12-01,-3.920096,1.278629
2006-12-04,4.051862,1.018884
2006-12-05,-1.027566,1.080865
2006-12-06,-0.136531,0.784116
2006-12-07,-2.407751,0.803241
2006-12-08,-0.336371,0.944436
2006-12-11,1.715931,0.910837
2006-12-12,-1.023315,1.080356
2006-12-13,1.173505,0.961498
2006-12-14,1.767543,1.417091
2006-12-15,1.763859,1.445926
2006-12-18,1.733276,1.297700
2006-12-19,1.441746,0.997882
2006-12-20,-1.136893,0.563976
2006-12-21,-0.862509,0.681851
2006-12-22,-2.372796,0.678000
2006-12-26,-0.027094,0.409486
2006-12-27,1.323659,0.491192
2006-12-28,-0.719798,0.404669
2006-12-29,-0.617711,0.756579
2007-01-03,-2.512836,2.307617
2007-01-04,-0.471135,1.536430
2007-01-05,-6.265620,2.356089
2007-01-08,0.742780,1.180622
2007-01-09,-1.946395,1.350913
2007-01-10,4.932275,1.913182
2007-01-11,-0.372614,1.523763
2007-01-12,1.352250,1.113230
2007-01-16,0.170286,1.123383
2007-01-17,-2.097019,1.098126
2007-01-18,-8.277755,2.330642
2007-01-19,0.599437,1.381959
2007-01-22,0.000000,1.051601
2007-01-23,0.031423,0.895335
2007-01-24,3.104396,0.952086
2007-01-25,-3.497647,0.837205
2007-01-26,-0.819299,1.108437
2007-01-29,-4.099141,1.616300
2007-01-30,1.921855,0.768175
2007-01-31,-0.357700,0.551029
2007-02-01,1.272430,0.762738
2007-02-02,2.609471,0.708293
2007-02-05,1.632767,0.709245
2007-02-06,3.552716,0.988424
2007-02-07,3.908059,0.962911
2007-02-08,-1.292010,0.919084
2007-02-09,-5.031897,1.216397
2007-02-12,2.205233,1.022797
2007-02-13,1.887857,1.094557
2007-02-14,-1.323503,1.381286
2007-02-15,0.596063,0.609395
2007-02-16,-3.051890,1.218024
2007-02-20,0.886410,0.834228
2007-02-21,-1.484442,0.880071
2007-02-22,0.645758,0.878758
2007-02-23,-0.244369,0.541464
2007-02-26,-1.531556,0.673387
2007-02-27,-3.016964,0.996787
2007-02-28,-0.577289,1.130913
2007-03-01,-1.225905,1.201284
2007-03-02,-2.775864,0.954321
2007-03-05,-3.392811,0.925466
2007-03-06,5.911145,1.118093
2007-03-07,-2.823502,1.108592
2007-03-08,4.121756,1.049946
2007-03-09,-1.005890,0.756092
2007-03-12,-0.590005,0.589632
2007-03-13,-4.220160,0.881030
2007-03-14,-0.482059,1.404504
2007-03-15,-1.003060,0.939640
2007-03-16,-0.943404,0.776930
2007-03-19,0.493748,0.680270
2007-03-20,-0.491323,1.001141
2007-03-21,5.714312,1.929714
2007-03-22,2.202214,1.178816
2007-03-23,-1.110098,0.754103
2007-03-26,0.198103,0.637418
2007-03-27,-1.878116,0.670549
2007-03-28,-1.914045,0.668684
2007-03-29,-1.745981,1.071320
2007-03-30,0.278880,0.873737
2007-04-02,-0.104225,0.607167
2007-04-03,-0.382742,0.732153
2007-04-04,-0.209496,0.573736
2007-04-05,8.117607,2.192567
2007-04-09,-1.812205,1.007733
2007-04-10,-1.021830,1.240361
2007-04-11,-1.798190,1.230064
2007-04-12,2.848398,1.112770
2007-04-13,0.824332,0.972315
2007-04-16,-0.523246,1.024101
2007-04-17,0.953199,1.596638
2007-04-18,1.237579,0.986419
2007-04-19,1.382902,0.817839
2007-04-20,1.173926,0.894607
2007-04-23,-1.630675,0.917892
2007-04-24,3.761672,1.576695
2007-04-25,1.720305,0.748271
2007-04-26,1.238437,0.732037
2007-04-27,-1.342432,0.808668
2007-04-30,-0.544367,0.832304
2007-05-01,1.064128,0.805543
2007-05-02,-1.173237,0.965549
2007-05-03,1.887271,0.722392
2007-05-04,0.716998,0.579403
2007-05-07,-1.987328,0.853091
2007-05-08,0.756446,1.136020
2007-05-09,0.450613,0.646869
2007-05-10,-1.854010,1.281317
2007-05-11,7.068983,2.432191
2007-05-14,-0.996147,1.085544
2007-05-15,-0.890949,0.917943
2007-05-16,1.276002,0.798611
2007-05-17,-1.660985,0.685744
2007-05-18,1.980334,0.943042
2007-05-21,0.314020,1.006695
2007-05-22,0.540939,0.623815
2007-05-23,-2.661484,0.731618
2007-05-24,-3.606772,0.997029
2007-05-25,1.569186,0.502402
2007-05-29,1.069442,0.524671
2007-05-30,0.235109,0.561751
2007-05-31,1.583615,0.830667
2007-06-01,0.692859,0.751676
2007-06-04,0.544794,0.567626
2007-06-05,2.965411,1.240572
2007-06-06,0.747716,1.667401
2007-06-07,-1.072006,1.363229
2007-06-08,1.556098,0.889415
2007-06-11,0.355531,0.741562
2007-06-12,-1.035907,0.991462
2007-06-13,2.396706,1.126981
2007-06-14,1.775593,0.979182
2007-06-15,4.546711,2.086253
2007-06-18,0.050549,1.245415
2007-06-19,0.631822,0.887009
2007-06-20,0.100324,1.504388
2007-06-21,7.827441,2.284102
2007-06-22,1.489083,1.445885
2007-06-25,-2.636430,1.313256
2007-06-26,-4.638518,1.336719
2007-06-27,2.691384,0.905239
2007-06-28,0.961688,0.864240
2007-06-29,-1.619377,0.740925
2007-07-02,4.163699,0.803697
2007-07-03,0.162517,0.334570
2007-07-05,1.067379,0.540473
2007-07-06,0.482095,0.427199
2007-07-09,2.901588,0.843545
2007-07-10,0.976859,0.868245
2007-07-11,-0.439734,0.906902
2007-07-12,1.921387,0.679981
2007-07-13,-0.606764,0.584255
2007-07-16,1.809412,0.858507
2007-07-17,-0.428221,1.065955
2007-07-18,-1.827975,0.914887
2007-07-19,-0.109473,0.673550
2007-07-20,-1.096458,0.865767
2007-07-23,0.997789,0.662071
2007-07-24,-2.634484,0.882711
2007-07-25,-0.473516,0.873954
2007-07-26,0.498349,1.483787
2007-07-27,-0.247948,1.272856
2007-07-30,2.802313,1.110887
2007-07-31,0.593520,1.465425
2007-08-01,-0.743019,1.431987
2007-08-02,-0.440289,0.907704
2007-08-03,-5.926618,1.196522
2007-08-06,0.846266,0.975225
2007-08-07,1.585008,1.052679
2007-08-08,4.612203,1.227904
2007-08-09,1.184498,2.309599
2007-08-10,-4.639010,1.958255
2007-08-13,-1.091168,1.127715
2007-08-14,3.884072,1.736302
2007-08-15,-4.225584,1.067084
2007-08-16,-1.663227,1.184259
2007-08-17,5.896121,1.075910
2007-08-20,-0.399305,0.754860
2007-08-21,5.412062,1.027177
2007-08-22,2.281837,0.798186
2007-08-23,-0.846875,0.933269
2007-08-24,0.520850,0.506764
2007-08-27,2.259000,0.907273
2007-08-28,-6.100424,0.793421
2007-08-29,5.676624,0.771290
2007-08-30,-0.571947,0.674972
2007-08-31,5.094560,1.045069
2007-09-04,3.088315,0.983659
2007-09-05,-0.758485,0.934137
2007-09-06,0.439495,0.601772
2007-09-07,-3.652242,0.866239
2007-09-10,0.276359,1.315735
2007-09-11,2.126397,0.624318
2007-09-12,-3.932907,0.873651
2007-09-13,0.030116,0.745146
2007-09-14,-2.949135,0.818128
2007-09-17,-0.217095,0.645141
2007-09-18,8.763255,1.499606
2007-09-19,-1.828560,0.899578
2007-09-20,-0.582129,0.568861
2007-09-21,0.966080,0.820299
2007-09-24,2.551455,0.833930
2007-09-25,1.272269,0.653558
2007-09-26,2.372945,0.962499
2007-09-27,0.299987,0.705593
2007-09-28,-1.468191,0.765556
2007-10-01,4.221884,0.758427
2007-10-02,-0.953173,0.559950
2007-10-03,-4.250176,0.955437
2007-10-04,0.446668,0.790302
2007-10-05,2.640363,0.722621
2007-10-08,1.624692,0.543755
2007-10-09,-1.758599,0.929978
2007-10-10,0.108482,0.898217
2007-10-11,-4.443227,1.245051
2007-10-12,2.438343,0.956094
2007-10-15,0.719601,0.837589
2007-10-16,0.906849,0.651848
2007-10-17,7.679737,1.815077
2007-10-18,-0.075854,0.840262
2007-10-19,-5.365729,1.245132
2007-10-22,4.733882,1.315823
2007-10-23,0.485174,0.713136
2007-10-24,-3.379934,1.381458
2007-10-25,-8.732213,1.958091
2007-10-26,-0.864566,1.423581
2007-10-29,-2.354649,1.834200
2007-10-30,3.661806,1.130660
2007-10-31,1.608291,0.955212
2007-11-01,0.000000,1.233869
2007-11-02,3.843947,1.011310
2007-11-05,0.000000,0.884427
2007-11-06,3.157337,1.102841
2007-11-07,-4.749358,1.071082
2007-11-08,-6.260388,1.923022
2007-11-09,-1.418439,1.607858
2007-11-12,-9.981989,1.267221
2007-11-13,8.824501,1.246913
2007-11-14,-1.560603,1.101447
2007-11-15,-1.336627,0.823616
2007-11-16,2.236880,0.693796
2007-11-19,-6.748805,0.937303
2007-11-20,-0.760077,1.024107
2007-11-21,-1.065646,1.038539
2007-11-23,1.716612,0.225884
2007-11-26,-2.316362,0.648210
2007-11-27,4.302188,0.785994
2007-11-28,6.690531,1.015033
2007-11-29,0.821891,0.860297
2007-11-30,-4.770552,1.144608
2007-12-03,1.458477,0.855645
2007-12-04,-0.093760,0.648244
2007-12-05,5.192364,1.169312
2007-12-06,2.022030,0.644616
2007-12-07,-1.253311,0.564898
2007-12-10,1.092104,0.630875
2007-12-11,0.116780,1.150083
2007-12-12,3.441234,1.235589
2007-12-13,-2.734723,1.012257
2007-12-14,1.652192,0.728447
2007-12-17,-5.104070,1.059602
2007-12-18,2.554108,0.821634
2007-12-19,0.937593,0.534343
2007-12-20,2.089972,0.613867
2007-12-21,-0.028439,0.990418
2007-12-24,1.763412,0.230018
2007-12-26,1.341493,0.491556
2007-12-27,-3.088798,0.566721
2007-12-28,-0.996011,0.640362
2007-12-31,-2.213286,0.694248
2008-01-02,-2.968867,1.276709
2008-01-03,-0.787631,1.254987
2008-01-04,-8.396904,1.917330
2008-01-07,-10.333373,2.598968
2008-01-08,2.118963,2.640847
2008-01-09,5.169276,1.616217
2008-01-10,-2.076848,1.158121
2008-01-11,-4.383184,1.199605
2008-01-14,6.654351,1.134920
2008-01-15,-7.348389,1.521270
2008-01-16,-11.298125,2.954863
2008-01-17,-1.729226,2.086418
2008-01-18,6.609439,1.586076
2008-01-22,-4.991928,1.155509
2008-01-23,1.822036,1.464102
2008-01-24,7.657078,0.904762
2008-01-25,-3.556270,1.004987
2008-01-28,-1.202371,0.815564
2008-01-29,3.083145,0.571668
2008-01-30,-0.865780,0.724037
2008-01-31,-2.381913,0.789813
2008-02-01,9.231414,0.790159
2008-02-04,-3.127336,0.747027
2008-02-05,-6.264435,0.661708
2008-02-06,-0.328001,0.771608
2008-02-07,0.987306,0.955741
2008-02-08,1.792227,0.570059
2008-02-11,0.320116,0.737515
2008-02-12,3.709618,0.897170
2008-02-13,3.923057,1.086692
2008-02-14,-16.321305,3.193769
2008-02-15,-1.503665,1.135361
2008-02-19,-1.481790,0.793377
2008-02-20,-0.729310,1.106441
2008-02-21,-2.249766,0.935770
2008-02-22,4.837944,1.072438
2008-02-25,-0.044776,0.987175
2008-02-26,0.851634,0.831867
2008-02-27,1.555560,0.791965
2008-02-28,-3.763681,0.734918
2008-02-29,-2.728502,0.790415
2008-03-03,-1.168760,0.658875
2008-03-04,-0.993399,1.155100
2008-03-05,1.146697,0.941115
2008-03-06,-6.282487,1.552806
2008-03-07,-1.461688,1.068386
2008-03-10,-5.728910,1.072640
2008-03-11,3.309804,1.155241
2008-03-12,-2.731096,0.977589
2008-03-13,6.371515,1.591214
2008-03-14,-7.005085,1.460229
2008-03-17,-2.510887,1.083119
2008-03-18,6.214954,1.455673
2008-03-19,-6.905616,1.151704
2008-03-20,4.869739,0.822065
2008-03-24,8.153365,1.152473
2008-03-25,1.447842,0.944925
2008-03-26,-3.198853,0.923501
2008-03-27,-1.423472,0.761880
2008-03-28,1.495617,0.708955
2008-03-31,0.558930,0.716678
2008-04-01,6.114231,0.849492
2008-04-02,-3.047618,0.762862
2008-04-03,-1.866399,1.052387
2008-04-04,-6.006045,1.895860
2008-04-07,2.396197,0.875798
2008-04-08,-0.572029,0.769480
2008-04-09,1.987442,0.819239
2008-04-10,1.948713,1.339967
2008-04-11,-6.790732,1.328823
2008-04-14,-3.345919,0.943386
2008-04-15,1.172511,0.544407
2008-04-16,3.973514,0.818766
2008-04-17,-1.380006,0.776703
2008-04-18,2.368115,0.760243
2008-04-21,4.468969,0.904808
2008-04-22,-1.862108,0.793028
2008-04-23,4.820536,1.390970
2008-04-24,-2.397280,0.875987
2008-04-25,1.002507,0.734981
2008-04-28,-1.786615,0.713464
2008-04-29,2.071764,0.765433
2008-04-30,1.732692,1.435999
2008-05-01,4.622845,1.323633
2008-05-02,4.744199,1.459042
2008-05-05,-2.486675,1.249606
2008-05-06,2.595621,0.952184
2008-05-07,-2.308008,0.929242
2008-05-08,-0.272643,1.761329
2008-05-09,2.642383,2.584674
2008-05-12,-2.840651,1.210299
2008-05-13,-2.055717,1.013091
2008-05-14,2.938441,0.869605
2008-05-15,7.748027,1.341161
2008-05-16,2.649294,1.216325
2008-05-19,-2.089329,1.254743
2008-05-20,-2.594121,0.814358
2008-05-21,-0.816104,1.115239
2008-05-22,2.425242,0.722930
2008-05-23,-2.283290,0.835581
2008-05-27,1.081796,0.855845
2008-05-28,0.941780,0.760869
2008-05-29,-0.254446,0.695607
2008-05-30,5.016991,0.848772
2008-06-02,0.404872,0.758201
2008-06-03,-3.387107,0.885751
2008-06-04,1.168607,0.881065
2008-06-05,2.516548,0.872227
2008-06-06,-3.179129,0.822080
2008-06-09,-1.537778,0.688903
2008-06-10,-5.909661,1.430705
2008-06-11,-4.665791,1.152351
2008-06-12,0.611782,0.944465
2008-06-13,-0.327428,0.803536
2008-06-16,-1.360882,0.737149
2008-06-17,-2.426261,0.826555
2008-06-18,-2.925384,1.317211
2008-06-19,-0.251151,0.953246
2008-06-20,-0.503541,0.915571
2008-06-23,-2.074870,0.956736
2008-06-24,3.307520,1.331300
2008-06-25,0.550275,1.095098
2008-06-26,-5.124419,1.018471
2008-06-27,1.101223,0.697230
2008-06-30,-2.904553,0.792178
2008-07-01,0.160245,1.073046
2008-07-02,-3.839990,0.926773
2008-07-03,-30.726580,3.642998
2008-07-07,-3.122484,2.373450
2008-07-08,-0.578536,1.807194
2008-07-09,-1.745609,1.336564
2008-07-10,-0.253811,0.990888
2008-07-11,-1.017816,0.755205
2008-07-14,-4.541559,0.825614
2008-07-15,1.077192,1.041742
2008-07-16,0.532879,0.938559
2008-07-17,0.353366,0.770106
2008-07-18,1.760529,0.811091
2008-07-21,0.605516,0.512673
2008-07-22,-2.149595,0.502398
2008-07-23,2.987702,0.543014
2008-07-24,-5.887330,0.658662
2008-07-25,4.805027,0.979334
2008-07-28,-0.259508,0.685941
2008-07-29,1.040768,0.708801
2008-07-30,-1.459257,0.542735
2008-07-31,-0.348396,0.455505
2008-08-01,-5.244745,0.834446
2008-08-04,-2.398538,0.549217
2008-08-05,5.765596,0.791504
2008-08-06,2.680925,1.005341
2008-08-07,-1.566525,1.049463
2008-08-08,-2.740948,1.110613
2008-08-11,2.090902,1.551733
2008-08-12,-1.424735,1.793313
2008-08-13,10.749769,2.615291
2008-08-14,6.035871,1.914426
2008-08-15,-0.307690,0.870966
2008-08-18,2.006150,1.008130
2008-08-19,1.512889,1.123234
2008-08-20,4.918001,1.235374
2008-08-21,-3.267044,1.071686
2008-08-22,-0.073416,0.473945
2008-08-25,-1.469499,0.501699
2008-08-26,-2.386245,0.661503
2008-08-27,0.763927,0.494545
2008-08-28,-0.379078,0.400177
2008-08-29,-3.805151,0.569243
2008-09-02,-2.531721,0.781256
2008-09-03,-5.357122,0.797105
2008-09-04,-1.372193,0.797234
2008-09-05,1.478257,0.885564
2008-09-08,-4.113107,1.474164
2008-09-09,-3.395879,1.200355
2008-09-10,0.092530,0.707951
2008-09-11,-4.805967,1.223961
2008-09-12,-1.067948,1.474048
2008-09-15,-8.734062,1.081304
2008-09-16,3.118288,1.544607
2008-09-17,4.275294,1.696859
2008-09-18,8.899976,1.918836
2008-09-19,4.775036,1.283176
2008-09-22,-2.103405,0.807222
2008-09-23,-2.864792,0.934229
2008-09-24,3.686606,0.965702
2008-09-25,1.955555,0.646912
2008-09-26,1.918080,0.706073
2008-09-29,-13.601407,1.048410
2008-09-30,6.039605,0.691423
2008-10-01,-2.801109,0.585655
2008-10-02,-10.374637,0.834861
2008-10-03,-3.215428,0.966957
2008-10-06,-13.067555,1.759502
2008-10-07,-7.770692,1.091091
2008-10-08,2.071810,1.257722
2008-10-09,-6.359941,0.911155
2008-10-10,-1.589623,1.211805
2008-10-13,18.208539,0.925776
2008-10-14,-2.236035,1.217968
2008-10-15,-10.800474,0.861772
2008-10-16,9.686555,1.057763
2008-10-17,-0.649347,0.898187
2008-10-20,1.960823,0.646746
2008-10-21,-7.692341,0.719594
2008-10-22,-3.749986,0.662008
2008-10-23,-5.627708,0.930254
2008-10-24,1.070320,0.880408
2008-10-27,5.446309,0.764405
2008-10-28,15.064580,0.943791
2008-10-29,3.241899,1.073842
2008-10-30,4.227034,0.705817
2008-10-31,1.506401,0.658338
2008-11-03,-3.653004,0.796221
2008-11-04,6.398103,0.719144
2008-11-05,-5.233835,0.938198
2008-11-06,-10.458294,0.975577
2008-11-07,14.435708,1.393612
2008-11-10,-6.422000,0.712552
2008-11-11,-4.411768,0.727966
2008-11-12,-5.897473,0.849803
2008-11-13,8.174390,1.063133
2008-11-14,-9.697706,1.003070
2008-11-17,-2.092037,0.529034
2008-11-18,-3.276360,0.780262
2008-11-19,-8.247446,0.695980
2008-11-20,-5.296928,1.186842
2008-11-21,8.135584,0.838519
2008-11-24,6.583040,0.852144
2008-11-25,2.794120,0.755152
2008-11-26,8.869815,0.879054
2008-11-28,-1.839682,0.263678
2008-12-01,-8.567594,0.854152
2008-12-02,5.563664,0.752977
2008-12-03,5.131794,0.935026
2008-12-04,-6.596299,0.747849
2008-12-05,3.954804,0.721850
2008-12-08,-3.260866,1.201062
2008-12-09,9.691031,1.460156
2008-12-10,9.474986,1.654440
2008-12-11,-4.210561,0.970894
2008-12-12,5.006155,1.137805
2008-12-15,-3.255824,0.806962
2008-12-16,6.730751,0.903168
2008-12-17,4.954969,1.153263
2008-12-18,-9.227466,0.933463
2008-12-19,0.709200,1.000879
2008-12-22,-5.868509,0.900950
2008-12-23,-1.371570,0.655215
2008-12-24,-2.402048,0.259529
2008-12-26,-2.720216,0.414320
2008-12-29,3.195746,0.872991
2008-12-30,3.483900,0.757090
2008-12-31,0.623405,0.826155
2009-01-02,7.930583,0.933427
2009-01-05,1.837033,1.336104
2009-01-06,3.382143,1.217943
2009-01-07,-5.997804,1.578699
2009-01-08,-2.552219,1.814021
2009-01-09,-5.595197,1.339255
2009-01-12,-4.035340,1.155830
2009-01-13,0.525621,3.248373
2009-01-14,-4.444417,1.575227
2009-01-15,3.556775,1.550498
2009-01-16,5.548198,1.245226
2009-01-20,-9.762223,1.044890
2009-01-21,4.854403,0.949148
2009-01-22,-1.851892,0.798352
2009-01-23,3.908438,0.921969
2009-01-26,3.372204,0.831009
2009-01-27,5.897093,1.004839
2009-01-28,4.146932,0.969184
2009-01-29,-5.802033,0.543630
2009-01-30,-3.985505,0.666696
2009-02-02,5.408786,0.757162
2009-02-03,1.193318,0.517257
2009-02-04,2.830194,1.036254
2009-02-05,7.339455,1.212596
2009-02-06,5.448676,1.522542
2009-02-09,-1.317121,0.932871
2009-02-10,-4.312096,1.475915
2009-02-11,-12.553633,2.511886
2009-02-12,2.085876,1.283950
2009-02-13,-0.120160,0.955368
2009-02-17,-5.776174,0.988914
2009-02-18,2.682000,0.822488
2009-02-19,-7.711505,0.950479
2009-02-20,2.560667,0.977816
2009-02-23,-4.599200,0.850874
2009-02-24,8.953184,0.823434
2009-02-25,1.137793,0.872679
2009-02-26,3.249979,1.390539
2009-02-27,0.242161,0.917496
2009-03-02,-8.454115,0.832922
